config,question,answer,contexts,ground_truth,f1,bert_f1
Setup_Enhanced,What is virus?,"A virus is a microscopic infectious agent that can cause disease in humans and animals. It is a small particle that contains genetic material (DNA or RNA) surrounded by a protein coat, and sometimes a lipid envelope. Viruses replicate only inside host cells and are classified into groups such as Picornaviruses, which include enteroviruses, or Herpesviruses, which include herpes zoster virus. These viruses can target various body systems, from the skin and nerves to the respiratory and gastrointestinal tracts.","['system, heart, skin, and others that causes disease.\nEnteroviruses are part of a larger group of viruses known as\nPicornaviruses. The word comes from the combination of\n“pico” (Spanish, meaning “a little bit”), and RNA (ribonu-\ncleic acid, an important component of genetic material).\nDescription\nThere are four groups of enteroviruses: Coxsack-\nievirus, Echovirus, ungrouped Enterovirus, and Y\nPoliovirus. \nGALE ENCYCLOPEDIA OF MEDICINE 2 1211\nEnterovirus infections', 'Herpes zoster virus —Acute inflammatory virus\nthat attacks the nerve cells on the root of each\nspinal nerve with skin eruptions along a sensory\nnerve ending.\nStaphylococcus —A bacterial organism, looking\nmuch like a cluster of grapes, that can infect vari-\nous body systems.\nStreptococcus—An organism that causes infections of\neither the upper respiratory or gastrointestinal tract.\nWeber, Carol Martinez and Joseph Eichenbaum. “Acute Red\nEye: Differentiating Viral Conjunctivitis From Other Less']","Virus is a microscopic infectious agent that requires host cells to replicate, causing diseases by invading cells and disrupting their normal functions.",0.2376237623762376,0.794913113117218
Setup_Enhanced,What is dehydration?,"Dehydration is the loss of water and salts essential for normal body function. It occurs when the body loses more fluid than it can replace. Mild dehydration involves a loss of no more than 5% of body fluid, moderate dehydration 5–10%, and severe dehydration 10–15%, which can be life‑threatening. Severe cases may lead to hypovolemic shock, a condition also called physical collapse.","['Care. 29 Apr. 1998 <http://www.hsc.missouri.edu/~\nshrp/rtwww/rcweb/aarc/ddrcpg.html>.\n“Defibrillation.” American Heart Association. 1997. 9 Apr.\n1998 <http://www.americanheart.org>.\nLori De Milto\nDefinitive cancer therapy see Cancer\ntherapy, definitive\nDegenerative arthritis see Osteoarthritis\nDehydration\nDefinition\nDehydration is the loss of water and salts essential\nfor normal body function.\nDescription\nDehydration occurs when the body loses more fluid', 'throughout the world.\nTypes of dehydration\nMild dehydration is the loss of no more than 5% of\nthe body’s fluid. Loss of 5–10% is considered moderate\ndehydration. Severe dehydration (loss of 10–15% of\nbody fluids) is a life-threatening condition that requires\nimmediate medical care.\nComplications of dehydration\nWhen the body’s fluid supply is severely depleted,\nhypovolemic shock is likely to occur. This condition,\nwhich is also called physical collapse, is characterized by']","Dehydration is a condition resulting from excessive loss of body fluids, leading to imbalance in electrolytes and impaired physiological functions.",0.2195121951219512,0.8261069059371948
Setup_Enhanced,What is electrolyte?,"Electrolytes are salts and minerals that produce electrically charged particles (ions) in body fluids. They include substances such as sodium chloride, potassium, calcium, and sodium bicarbonate. Electrolytes regulate the body’s fluid balance and are essential for muscle contraction, energy generation, and most biochemical reactions.","['plications. Deaths are rare and usually occur in the very\nKEY TERMS\nDiuretic—Medication that increases the urine out-\nput of the body.\nElectrolytes —Salts and minerals that produce\nelectrically charged particles (ions) in body fluids.\nCommon human electrolytes are sodium chloride,\npotassium, calcium, and sodium bicarbonate.\nElectrolytes control the fluid balance of the body\nand are important in muscle contraction, energy\ngeneration, and almost all major biochemical\nreactions in the body.', 'C. botulinum, focuses on preventing dehydration by\nreplacing fluids and electrolytes lost through vomiting\nand diarrhea. Electrolytes are salts and minerals that\nform electrically charges particles (ions) in body fluids.\nElectrolytes are important because they control body\nfluid balance and are important for all major body reac-\ntions. Pharmacists can recommend effective, pleasant-\ntasting, electrolytically balanced replacement fluids\nthat are available without a prescription. When more']","Electrolytes are charged minerals like sodium and potassium that regulate nerve function, muscle contraction, hydration, and acid-base balance in body.",0.37499999999999994,0.864976167678833
Setup_Enhanced,What is edema?,"Edema is a condition characterized by an abnormally large volume of fluid in the circulatory system or in the tissues between cells. It often presents with symptoms such as weight gain, puffy eyelids, and swelling of the legs. Additional signs can include elevated pulse rate and blood pressure, and fuller hand and neck veins. Edema is typically a sign of an underlying problem rather than a disease itself, so a diagnostic evaluation is required.","['Symptoms vary depending on the cause of edema. In\ngeneral, weight gain, puffy eyelids, and swelling of the\nlegs may occur as a result of excess fluid volume. Pulse\nrate and blood pressure may be elevated. Hand and neck\nveins may be observed as fuller.\nDiagnosis\nEdema is a sign of an underlying problem, rather\nthan a disease unto itself. A diagnostic explanation\nshould be sought. Patient history and presenting symp-\ntoms, along with laboratory blood studies, if indicated,', 'PERIODICALS\nMaiolatesi, C. R. “Methotrexate for Nonsurgical Treatment of\nEctopic Pregnancy: Nursing Implications.” Journal of\nObstetrical Gynecological Neonatal Nursing (Mar./Apr.\n1996): 205-208.\nORGANIZATIONS\nResolve. 1310 Broadway, Somerville, MA 02144-1731. (617)\n623-0744. <http://www.resolve.org>.\nKaren Ericson, RN\nEczema see Dermatitis\nED see Impotence\nEdema\nDefinition\nEdema is a condition of abnormally large fluid vol-\nume in the circulatory system or in tissues between the']","Edema is swelling caused by accumulation of excess fluid in tissues, commonly seen in conditions like heart failure, kidney disease, or inflammation.",0.16666666666666669,0.8219565749168396
Setup_Enhanced,What is acidosis?,"Acidosis is a condition in which the body becomes more acidic than normal. It is often accompanied by symptoms such as headache, nausea, vomiting, and visual disturbances.","['Acidosis —Condition where the body is more\nacidic than normal; associated with headache,\nnausea, vomiting, and visual disturbances.\nFanconi’s anemia —An inherited form of aplastic\nanemia.\nFiltrate—The part of filtered material that flows\nthrough the filter.\nIdiopathic—Refers to a disease of unknown cause.\nPolydipsia—Excessive thirst.\nPolyuria—Excessive production of urine.\nORGANIZATIONS\nThe American Society of Nephrology. 2025 M Street NW\n#800, Washington, DC 20036. (202) 367-1190. <http://', 'vented by appropriate dietary restrictions to treat the\ngenetic disease, starting in infancy.\nFanconi’s syndrome caused by heavy metals and other\ntoxins can be prevented by avoiding these substances.\nResources\nBOOKS\nBergeron, Michael, André Gougoux, and Patrick Vinay. “The\nRenal Fanconi Syndrome.” In The Metabolic and Molecu-\nlar Bases of Inherited Disease. 7th ed. Ed. Charles R.\nScriver, et al. New York: McGraw-Hill, Inc., 1995.\nKEY TERMS\nAcidosis —Condition where the body is more']","Acidosis is a condition where blood pH falls below normal due to excess acid or loss of bicarbonate, affecting enzyme activity and organ function.",0.19607843137254902,0.8114346861839294
Setup_Enhanced,What is alkalosis?,"Alkalosis is a condition in which the blood becomes less acidic, i.e., its pH rises above normal. It can occur when acids are lost from the body, such as through vomiting, which removes hydrochloric acid from the extracellular fluid. The resulting “alkalization” of the bloodstream is what clinicians refer to as alkalosis. In severe cases, alkalosis can lead to neuromuscular symptoms such as tetany (paralysis). A specific form, respiratory alkalosis, arises when breathing too rapidly or deeply reduces carbon dioxide levels, further increasing blood pH.","['alkalosis, and respiratory alkalosis.\nReference\nPearlman BL, Gambhir R. Salicylate intoxication: a clinical review. Postgrad Med\n2009;121:162. [PMID: 19641282]', 'ride leads to the opposite situation: a decline in the acid\ncontent of the bloodstream. This is known as alkalization\nof the bloodstream, or alkalosis. Hydrochloric acid, origi-\nnally from extracellular fluids, can be lost by vomiting. At\nits most severe, alkalosis results in paralysis (tetany).\nHyperphosphatemia occurs at serum phosphate levels\nabove 5 mg/dL. It can result from the failure of the kidneys\nto excrete phosphate into the urine, causing phosphate to']","Alkalosis is a condition where blood pH rises above normal due to loss of acid or excess bicarbonate, affecting normal cellular processes.",0.22429906542056074,0.8279180526733398
Setup_Enhanced,What is diagnosis?,"Diagnosis is the systematic process of identifying a disease or condition. It starts with a physical examination and a detailed patient interview covering health, daily activities, hobbies, workplace duties, medications, and cosmetics. The clinician may also inspect the home or workplace to uncover potential irritants or allergens. This information helps pinpoint the source of the disease and guides appropriate treatment.","['Diagnosis\nDiagnosis begins with a physical examination and\nasking the patient questions about his or her health and\ndaily activities. When contact dermatitis is suspected, the\ndoctor attempts to learn as much as possible about the\npatient’s hobbies, workplace duties, use of medications\nand cosmetics, etc.—anything that might shed light on\nthe source of the disease. In some cases, an examination\nof the home or workplace is undertaken. If the dermatitis', 'Preface\nThe fourth edition of Current Essentials of Medicine (originally titled\nEssentials of Diagnosis & Treatment) continues a feature introduced in\nthe second edition: a Clinical Pearl for each diagnosis. Pearls are time-\nless. Learners at every level, and in many countries, remember them as\ncrucial adjuncts to more detailed information about disorders of every\ntype. Ideally, a Pearl is succinct, witty, and often colloquial; it is stated']","Diagnosis is the process of identifying a disease by evaluating symptoms, medical history, physical examination, and laboratory or imaging investigations.",0.27499999999999997,0.8351213932037354
Setup_Enhanced,What is prognosis?,"Prognosis refers to the expected course and outcome of a disease. In the context of esophageal cancer, most patients are diagnosed after the tumor has spread to lymph nodes or other structures, which generally indicates a poorer prognosis. The prognosis is therefore often limited, with treatment focused on palliative care to improve quality of life rather than cure.","['therapy) and diagnostic procedures (i.e., biopsy).\nPreparation\nPatients are typically informed that their diagnosis is\nterminal and treatments are directed to improve quality\nof life for the remaining time and to minimize emotional\nsuffering associated with pain.\nGALE ENCYCLOPEDIA OF MEDICINE 2\n641\nCancer therapy, palliative', 'Prognosis\nSince most patients are diagnosed when the cancer\nhas spread to lymph nodes or other structures, the prog-\nGALE ENCYCLOPEDIA OF MEDICINE 2\n1241\nEsophageal cancer\nA close-up view of a cancerous esophageal tumor.(Custom\nMedical Stock Photo. Reproduced by permission.)']","Prognosis refers to the expected outcome or course of a disease, including chances of recovery, complications, and survival based on clinical evaluation.",0.3,0.8239312767982483
Setup_Enhanced,What is treatment?,"Treatment refers to the interventions used to manage medical conditions.  
For dyspepsia, it involves assessing symptoms and suspected causes, then using reassurance, dietary modifications, or antacid medication as appropriate.  
For congenital muscular torticollis (CMT), there is no cure, but physical and occupational therapy are key to preserving range of motion and reducing deformity.  
Braces may also be employed to improve lower‑extremity control and balance, helping patients conserve energy.","['mens which may be used to further confirm a diagnosis.\nTreatment\nThe treatment of dyspepsia is based on assessment\nof symptoms and suspected causative factors. Clinical\nevaluation is aimed at distinguishing those patients who\nrequire immediate diagnostic work-ups from those who\ncan safely benefit from more conservative initial treat-\nment. Some of the latter may require only reassurance,\ndietary modifications, or antacid use. Medications to', 'Treatment\nThere is no cure for CMT. However, physical and\noccupational therapy are an important part of CMT treat-\nment. Physical therapy is used to preserve range of motion\nand minimize deformity caused by muscle shortening, or\ncontracture. Braces are sometimes used to improve control\nof the lower extremities that can help tremendously with\nbalance. After wearing braces, people often find that they\nhave more energy because they are using less energy to']","Treatment is the management of disease through medications, surgery, lifestyle changes, or therapies aimed at curing, controlling, or relieving symptoms.",0.11363636363636363,0.7947627305984497
Setup_Enhanced,What is pathology?,Pathology is the field of medicine that studies the anatomic (structural) and chemical changes that occur with diseases. Pathologists examine biopsy specimens and regulate laboratory studies to identify these changes.,"['KEY TERMS\nPathologist —A doctor who specializes in the\nanatomic (structural) and chemical changes that\noccur with diseases. These doctors function in the\nlaboratory, examining biopsy specimens, and reg-\nulating studies performed by the hospital laborato-\nries (blood tests, urine tests, etc). Pathologists also\nperform autopsies.\nthan that, diverticula will usually grow slowly over the\nyears, gradually increasing the symptoms they cause.\nResources\nBOOKS', 'doctor, an infectious disease specialist, a doctor who spe-\ncializes in skin diseases (dermatologist), or in the case of\norbital cellulitis, an eye doctor (ophthalmologist). The\ndiagnosis of cellulitis is based mainly on the patient’s\nsymptoms. The patient’s recent medical history is also\nused in the diagnosis.\nLaboratory tests may be done to determine which\nkind of bacteria is causing the infection but these tests\nare not always successful. If the skin injury is visible, a']","Pathology is the study of diseases, including their causes, development, structural changes, and effects on body tissues and organs.",0.2040816326530612,0.8167685866355896
Setup_Enhanced,What is inflammation?,"Inflammation is a local, protective response of the immune system to infection or tissue injury. It is characterized by pain, swelling, redness, and warmth at the affected site. The process helps isolate and eliminate the harmful stimulus.","['KEY TERMS\nInflammation—Process whereby the immune sys-\ntem reacts to infection or other stimulus, charac-\nterized by pain, swelling, redness, and warmth of\nthe affected part\nBecause cosmetic reshaping involves the removal of\nenamel, the process is irreversible because enamel can-\nnot be replaced once it is removed.\nThe anchors of implanted teeth can loosen and cause\npain; regular dental checkups are recommended.\nNormal results\nCosmetic dentistry can improve the appearance of', 'damaged cartilage in joints, repair spinal cord injuries,\nstrengthen a weakened immune system, treat autoim-\nmune diseases such as AIDS, and help patients with neu-\nKEY TERMS\nInflammation—A local, protective response to tis-\nsue injury. It is characterized by redness, warmth,\nswelling, and pain.\nNecrotizing fasciitis —A destructive infection\nwhich follows severe cellulitis and involves the\ndeep skin and underlying tissues.\nSinuses —Air cavities found in the bones of the']","Inflammation is a protective response of body to injury or infection, characterized by redness, swelling, heat, pain, and loss of function.",0.48275862068965514,0.8980647325515747
Setup_Enhanced,What is metabolism?,Metabolism refers to all the physical and chemical changes that take place within an organism.,"['Digestion—The mechanical, chemical, and enzy-\nmatic process in which food is converted into the\nmaterials suitable for use by the body.\nEnzyme—A substance produced by the body to\nassist in a chemical reaction. In carbohydrate\nintolerance, lack of an enzyme makes it impossi-\nble for one type of sugar to be broken down into a\nsimpler form so that it can be absorbed by the\nintestines and used by the body.\nMetabolism —All the physical and chemical\nchanges that take place within an organism.', 'Drug abuse see Substance abuse and\ndependence\nDrug addiction see Substance abuse and\ndependence\nDrug dependence see Substance abuse and\ndependence\nDrug metabolism/interactions\nDefinition\nDrug metabolism is the process by which the body\nbreaks down and converts medication into active chemi-\ncal substances.\nGALE ENCYCLOPEDIA OF MEDICINE 2 1101\nDrug metabolism/interactions']","Metabolism includes all chemical reactions in body that maintain life, including processes of breaking down nutrients and producing energy for cellular activities.",0.27027027027027023,0.8284959197044373
Setup_Enhanced,What is homeostasis?,"Homeostasis refers to the family system’s tendency to maintain its customary organization and functioning over time. It resists change, striving to keep the family’s usual patterns and roles intact. This concept helps explain why certain symptoms appear and why a specific member becomes the identified patient. It also predicts how the family may react when changes are introduced.","['Homeostasis (balance)\nThe concept of homeostasis means that the family\nsystem seeks to maintain its customary organization and\nfunctioning over time. It tends to resist change. The fami-\nly therapist can use the concept of homeostasis to explain\nwhy a certain family symptom has surfaced at a given\ntime, why a specific member has become the IP, and what\nis likely to happen when the family begins to change.\nThe extended family field\nThe extended family field refers to the nuclear fami-', 'whole. Problems are treated by changing the way the sys-\ntem works rather than trying to “fix” a specific member.\nFamily systems theory is based on several major concepts:\nThe identified patient\nThe identified patient (IP) is the family member with\nthe symptom that has brought the family into treatment.\nThe concept of the IP is used by family therapists to keep\nthe family from scapegoating the IP or using him or her\nas a way of avoiding problems in the rest of the system.\nHomeostasis (balance)']","Homeostasis is the ability of body to maintain stable internal environment despite external changes, regulating temperature, pH, fluids, and other vital parameters.",0.12500000000000003,0.7879717946052551
Setup_Enhanced,What is oxygen saturation?,I couldn't find a definitive answer in the provided medical documents for this question. Please provide more context or rephrase your query.,"['hospitalization. In the hospital, fluids and electrolytes are\ngiven to correct any imbalances that have arisen from the\nbreakdown of cellular metabolism.\nIn severe cases of CO poisoning, patients are given\nhyperbaric oxygen therapy. This treatment involves plac-\ning the patient in a chamber breathing 100% oxygen at a\npressure of more than one atmosphere (the normal pres-\nsure the atmosphere exerts at sea level). The increased\npressure forces more oxygen into the blood. Hyperbaric', 'baby’s size and gestational age. Fetal heart monitors, in\nuse since the 1970s, transmit any signals of fetal distress.\nOxygen deprivation may be determined by checking the\namniotic fluid for meconium (feces)—a lack of oxygen\ncauses an unborn baby to defecate. Oxygen deprivation\nmay also be determined by testing the pH of a blood\nsample taken from the baby’s scalp; a pH of 7.25 or high-\ner is normal, between 7.2 and 7.25 is suspicious, and\nbelow 7.2 is a sign of trouble.']","Oxygen saturation is the percentage of hemoglobin carrying oxygen in blood, normally between 95% and 100%, indicating adequate oxygenation of tissues.",0.09302325581395349,0.6694988012313843
Setup_Enhanced,What is pulse?,I couldn't find a definitive answer in the provided medical documents for this question. Please provide more context or rephrase your query.,"['positioned to pace: The EP team actually tries to induce\n(sometimes in combination with various heart drugs) the\narrhythmia that the patient has previously experienced so\nthe team can observe it in a controlled environment,\ncompare it to the patient’s clinical or spontaneous\narrhythmia, and decide how to treat it.\nOnce the arrhythmia is induced and the team deter-\nmines it can be treated with catheter ablation, cardiac\nmapping is performed to locate precisely the origin and', 'electrocardiogram. To summarize the features used in inter-\npretations in the simplest manner, the P wave of the electro-\ncardiogram is associated with the contraction of the atria.\nThe QRS series of waves, or QRS complex, is associated\nwith ventricular contraction, with the T wave coming after\nthe contraction. Finally, the P-Q or P-R interval gives a\nvalue for the time taken for the electrical impulse to travel\nfrom the atria to the ventricle (normally less than 0.2 sec).']","Pulse is rhythmic expansion of arteries due to heartbeats, used clinically to assess heart rate, rhythm, and strength of blood circulation.",0.0,0.6825830340385437
Setup_Enhanced,What is organ failure?,"Organ failure refers to a state in which one or more organs are unable to perform their normal functions. For example, organic failure to thrive (OFTT) occurs when the organs responsible for digestion and absorption are malformed or incomplete, preventing proper food digestion. Chronic kidney failure is another instance, where disease or other factors impair kidney function. In both cases, the affected organ(s) cannot carry out their essential roles, leading to systemic health problems.","['Organic failure to thrive (OFTT) implies that the\norgans involved with digestion and absorption of food\nare malformed or incomplete so the baby cannot digest\nits food. Non-organic failure to thrive (NOFTT) is the\nmost common cause of FTT and implies the baby is not\nreceiving enough food due to economic factors or\nparental neglect, or do to psychosocial problems.\nCauses and symptoms\nOccasionally, there may be an underlying physical\ncondition that inhibits the baby’s ability to take in, digest,', 'phia. W. B. Saunders Co., 1997.\nProfessional Guide to Diseases. 5th ed. Springhouse, PA:\nSpringhouse Corporation, 1995.\nORGANIZATIONS\nChronic Granulomatous Disease Association. 2616 Monterey\nRoad, San Marino, CA 91108-1646. (818) 441-4118.\nNational Organization for Rare Disorders. P.O. Box 8923, New\nFairfield, CT 06812-8923. (800) 999-6673. <http://www.\nrarediseases.org>.\nJohn T. Lohr, PhD\nChronic kidney failure\nDefinition\nChronic kidney failure occurs when disease or disor-']","Organ failure occurs when an organ loses its ability to function properly, often due to disease, injury, or insufficient blood supply.",0.12631578947368421,0.8153070211410522
Setup_Enhanced,What is infection control?,"Infection control refers to the set of practices and measures designed to prevent the spread of infections. It includes preventive strategies such as prophylactic antibiotics, rigorous skin and mouth hygiene, and avoiding contact with infected individuals or crowded settings. In a clinical setting, it also involves wound management techniques like debridement, incision and drainage (I&D), and irrigation to remove damaged tissue and reduce bacterial load. These measures help maintain a sterile environment and reduce the risk of infection.","['efit from genetic counseling . Preventive (prophylactic)\nantibiotics may help keep some infections from occur-\nring, and good hygiene, especially rigorous skin and\nmouth care, can help prevent infections in these areas.\nAvoiding crowds or other people who have infections are\nalso effective preventive measures.\nResources\nBOOKS\nAbbas, Abul K., Andrew H. Lichtman, and Jordan S. Pober.\nCellular and Molecular Immunology. 3rd ed. Philadel-\nphia. W. B. Saunders Co., 1997.', 'for transmission by this route is still present.\nKEY TERMS\nAntibiotic—A chemical substance produced by a\nmicroorganism which can inhibit the growth of or\nkill other microorganisms.\nDebridement— Surgical removal of damaged tis-\nsue and foreign objects from a wound.\nI&D—Incision and drainage of a wound.\nIrrigation—Cleansing a wound with large amounts\nof water and/or an antiseptic solution.\nParenteral—Administered inside the body but out-\nside the digestive tract.']","Infection control involves measures like hygiene, sterilization, and isolation to prevent spread of infections in healthcare and community settings.",0.26804123711340205,0.8495287299156189
Setup_Enhanced,What is public health?,I couldn't find a definitive answer in the provided medical documents for this question. Please provide more context or rephrase your query.,"['inﬂammatory bowel\ndisease, 150\nPeripheral neuropathy, 366\nPeritonitis, tuberculous, 85\nPerlèche, Candida, 410\nPernicious anemia, 353\nPersonality disorders, 393\nPertussis, 223\nPharyngitis, streptococcal, 232\nPharyngoesophageal\ndiverticulum, 479\nPheochromocytoma, 194\nPhiladelphia chromosome, 117\nPhobic disorders, 394\nPhosphate, serum\nhigh, 314\nlow, 319\nPhotoallergic reactions, 436\nPhotodistributed lichenoid\nreactions, 436\nPhotopsias, 525\nPhotosensitive drug eruption, 436\nPhototoxic reactions, 436', 'Karen Ericson, R.N.\nMedical Writer\nEstes Park, CO\nL. Fleming Fallon Jr., M.D.,\nDr.PH\nAssociate Professor of Public\nHealth\nBowling Green State University\nBowling Green, OH\nFaye Fishman, D.O.\nPhysician\nRandolph, NJ\nJanis Flores\nMedical Writer\nLexikon Communications\nSebastopol, CA\nRisa Flynn\nMedical Writer\nCulver City, CA\nPaula Ford-Martin\nMedical Writer\nChaplin, MN\nJanie F. Franz\nWriter\nGrand Forks, ND\nSallie Freeman, Ph.D., B.S.N.\nMedical Writer\nAtlanta, GA\nRebecca J. Frey, Ph.D.']","Public health focuses on prevention of disease, promotion of health, and prolonging life through organized community efforts, policies, education, and healthcare services.",0.0,0.6851145625114441
Setup_Enhanced,What is Cardiac Tamponade?,"Cardiac tamponade is a life‑threatening disorder in which fluid accumulates in the pericardial sac, squeezing the heart and impairing its filling. When intrapericardial pressure rises above about 15 mm Hg, cardiac output falls. It can result from metastatic malignancy, uremia, viral or idiopathic pericarditis, cardiac trauma, or any cause of pericarditis. The condition is characterized by rapid effusion growth that elevates pressure and reduces cardiac output.","['PERIODICALS\nHarvard Medical School. “Cardiac Rehabilitation.” Harvard\nHealth Letter, 7 no. 5 (Jan. 1997): 3-7.\nORGANIZATIONS\nAmerican Heart Association. 7320 Greenville Ave. Dallas, TX\n75231. (214) 373-6300. <http://www.americanheart.org>.\nPaula Anne Ford-Martin\nCardiac tamponade\nDefinition\nCardiac tamponade occurs when the heart is\nsqueezed by fluid that collects inside the sac that sur-\nrounds it.\nDescription\nThe heart is surrounded by a sac called the pericardi-', '14 Current Essentials of Medicine\n1 Cardiac Tamponade\n■ Essentials of Diagnosis\n• Life-threatening disorder occurring when pericardial ﬂuid accu-\nmulates under pressure; effusions rapidly increasing in size may\ncause an elevated intrapericardial pressure (> 15 mm Hg), lead-\ning to impaired cardiac ﬁlling and decreased cardiac output\n• Common causes include metastatic malignancy, uremia, viral or\nidiopathic pericarditis, and cardiac trauma; however, any cause of\npericarditis can cause tamponade']",Life-threatening disorder occurring when pericardial fluid accumulates under pressure; effusions rapidly increasing in size may cause an elevated intrapericardial pressure.,0.186046511627907,0.8335582613945007
Setup_Enhanced,What defines Cor Pulmonale?,"Cor pulmonale is defined as an increase in bulk (hypertrophy) of the right ventricle of the heart. It is generally caused by chronic lung diseases or lung malfunction, such as COPD or emphysema. This condition can progress to right‑sided heart failure.","['Cor pulmonale is an increase in bulk of the right\nventricle of the heart, generally caused by chronic dis-\neases or malfunction of the lungs. This condition can\nlead to heart failure.\nDescription\nCor pulmonale, or pulmonary heart disease, occurs in\n25% of patients with chronic obstructive pulmonary dis-\nGALE ENCYCLOPEDIA OF MEDICINE 2916\nCor pulmonale', 'McGraw-Hill, 1997.\nSchreiber, Alan D. “Autoimmune Hemolytic Anemia.” In Cecil\nTextbook of Medicine, ed. J. Claude Bennett and Fred\nPlum. Philadelphia: W. B. Saunders Co., 1996.\nTeresa Norris, RN\nCoordination tests see Balance and\ncoordination tests\nCOPD see Emphysema; Chronic\nobstructive lung disease\nCopper deficiency see Mineral deficiency\nCopper excess see Wilson’s disease\nCor pulmonale\nDefinition\nCor pulmonale is an increase in bulk of the right']","Heart failure resulting from pulmonary disease. Most commonly due to COPD; other causes include pulmonary fibrosis, pneumoconioses, recurrent pulmonary emboli...",0.06557377049180328,0.781715452671051
Setup_Enhanced,What is Celiac Disease?,"Celiac disease is an immune‑mediated disorder in which the body reacts abnormally to gluten, a protein found in wheat, rye, barley, and possibly oats. When gluten is ingested, the immune system triggers inflammation in the small intestine, damaging the intestinal lining. This damage impairs nutrient absorption, leading to malabsorption and a range of symptoms such as steatorrhea, abdominal distention, weight loss, and fat‑soluble vitamin deficiencies. The condition affects about 1 % of the U.S. population and can cause widespread problems across many body systems.","['Celiac disease occurs when the body reacts abnor-\nmally to gluten, a protein found in wheat, rye, barley, and\npossibly oats. When someone with celiac disease eats\nfoods containing gluten, that person’s immune system\ncauses an inflammatory response in the small intestine,\nwhich damages the tissues and results in impaired ability\nto absorb nutrients from foods. The inflammation and\nmalabsorption create wide-ranging problems in many\nsystems of the body. Since the body’s own immune sys-', '72 Current Essentials of Medicine\n3\nCeliac Sprue\n■ Essentials of Diagnosis\n• Caused by an immune reaction to gluten in diet in genetically\nsusceptible individuals\n• The prevalence of celiac disease in the United States is approxi-\nmately 1:100 (1%)\n• Main manifestations are of malabsorption: Bulky, pale, frothy,\ngreasy stools (steatorrhea); abdominal distention, ﬂatulence, weight\nloss, and evidence of fat-soluble vitamin deﬁciencies; labs may']",Celiac disease is a disease of the digestive system that damages the small intestine and interferes with the absorption of nutrients from food. It occurs when the body reacts abnormally to gluten.,0.24137931034482757,0.8307079672813416
Setup_Enhanced,What are the symptoms of Tetanus?,"The classic signs of tetanus include jaw stiffness followed by spasms (trismus). Patients also develop stiffness of the neck or other muscles, dysphagia, irritability, and hyper‑reflexia. Late‑stage disease may present with painful convulsions that are precipitated by minimal stimuli. A low‑grade fever is often present. These features are the key clinical clues for diagnosing tetanus.","['Chapter 8 Infectious Diseases 237\n8\nTetanus (Clostridium tetani)\n■ Essentials of Diagnosis\n• History of nondebrided wound or contamination may or may not\nbe obtained\n• Jaw stiffness followed by spasms (trismus)\n• Stiffness of neck or other muscles, dysphagia, irritability, hyper-\nreﬂexia; late, painful convulsions precipitated by minimal stim-\nuli; fever is low-grade\n■ Differential Diagnosis\n• Infectious meningitis\n• Rabies\n• Strychnine poisoning\n• Malignant neuroleptic syndrome\n• Hypocalcemia', 'Tick paralysis, 269\nTinea capitis, 445\nTinea corporis, 445\nTinea cruris, 445\nTinea faciei, 445\nTinea manuum, 445\nTinea pedis\ngeneral discussion of, 445\nwith leg cellulitis, 415\nTinea unguium, 433\nTinea versicolor, 446\nTinel’s sign, 152\nTobacco dependence and\nwithdrawal, 389\nTolerance, alcohol, 381\nTonsillectomy, 530\nTourette’s syndrome, 370\nToxic epidermal necrolysis, 407\nToxic nodule, hyperthyroidism in, 187\nToxic shock syndrome, Staphylococcus\naureus–associated, 231']","Jaw stiffness followed by spasms (trismus). Stiffness of neck or other muscles, dysphagia, irritability, hyperreflexia; late, painful convulsions precipitated by minimal stimuli.",0.4675324675324675,0.8841792345046997
Setup_Enhanced,What is Dilated Cardiomyopathy?,"Dilated cardiomyopathy is a form of cardiomyopathy in which the walls of the heart chambers stretch and the ventricles enlarge. This enlargement allows the heart to hold a greater volume of blood than normal, but the enlarged chambers become weaker and less efficient at pumping.","['Reference\nLuk A, Ahn E, Soor GS, Butany J. Dilated cardiomyopathy: a review. J Clin Pathol\n2009;62:219. [PMID: 19017683]', 'cardiomyopathy; cardiomyopathy in which the\nwalls of the heart chambers stretch, enlarging the\nheart ventricles so they can hold a greater volume\nof blood than normal.\nDiuretic —A type of drug that helps the kidneys\neliminate excess salt and water.\nEdema—Swelling caused by fluid buildup in tis-\nsues.\nGranulomatous myocarditis— Also called giant cell\nmyocarditis, this noninfectious inflammation of the\nheart causes large areas of tissue death in the heart']","A cause of systolic dysfunction, this represents a group of disorders that lead to congestive heart failure. Symptoms and signs of congestive heart failure: Exertional dyspnea, cough, fatigue, paroxysmal nocturnal dyspnea...",0.15789473684210525,0.7312878370285034
